Universal Asset Identifier,Asset Name,Knowledge System,Asset Type,Status,Owner,Parent Assets,Last Review,Notes,Repository Path,Supporting Files,Version,Completion Percentage,Child Assets,Relationship List,Evidence Links,Report Links,Marketplace Links,Next Review,Change History,Build Provenance,Source Builds,Registration Basis,File SHA256,Last Updated,Asset Title
CERT-PPS-000033,CERT PPS 000033 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000033_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,38e7cbc1a8df82a8ef219994045d1a86a8cecdf9ae15492161ba954be1b7a0d7,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000085,CERT-PPS-000033 — PEG-MGF Supplier Product Family PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000033_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,754b33a1e40ef3977f72da0a96fb791d65d432940765f6b981679ba2addc452f,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000034,CERT PPS 000034 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000034_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,92e6382b09808fd45f49d324001a1de70d431a47078be5348a78e80da61b5ec8,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000086,CERT-PPS-000034 — Human Chorionic Gonadotropin Product Family PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000034_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,3885b38d877b0c915a558d2f938e26c026e0854b74c7db84da12fb511bf2051a,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000035,CERT PPS 000035 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000035_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,cc1dd3609e2710d1718f715e4f694c0d23dd5737121e9c78b1c255aa299f7021,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000087,CERT-PPS-000035 — Menotropins / Human Menopausal Gonadotropin Product Family PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000035_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,1f4d9055afc543457619614365b269195fe6a02eff8c1938832a81854770e87b,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000036,CERT PPS 000036 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000036_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,6b62da4b585219a53bd58625afa1163d013f2913470d29422ca962607b89c4a1,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000088,CERT-PPS-000036 — Cerebrolysin Product Family PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000036_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,f4d50f0096e4a3ffe704a2e7bb085af60e243ec3514ff06a2d8f800b41cee269,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000037,CERT PPS 000037 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000037_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,6d15f2d337f77a34efcd80e3febcb42112bde46ff9425744a07e24b86274f8dd,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000089,CERT-PPS-000037 — Thymalin Product Family PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000037_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,04d189733671061a14209d5d067015170d65658c8837f5cc5f46fd8dc054b7f4,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000038,CERT PPS 000038 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000038_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,8b34d2145da297e0615a0666b599de393b346e74ac881aa983bcbc66ad55c1de,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000090,CERT-PPS-000038 — Humanin Supplier Product Family PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11B/CERT-PPS-000038_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,b27cd3d7136a14eb298d0aded3542a498150831fb8fc8834fb9477877e06d8c8,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000039,CERT PPS 000039 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000039_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,c9399f1d14b9f0d8b02f27d2c4f3959e58106ac58e28fd4537be36a9b0ea9658,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000091,CERT-PPS-000039 — FOXO4-DRI Supplier Product Family PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000039_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,8b4eb11df2fade54437f739c8e0729f12268c5331b51a88c6fd5b3e4923a3a05,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000040,CERT PPS 000040 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000040_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,3c26ae21aff91dd8790f0029e3c73fcb8f0d2b5213955660403e2c11882d0d0a,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000092,CERT-PPS-000040 — Vilon Supplier Product Family PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000040_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,8c15711f8a146fb7e168d3f5fe2373a6805ade39fbecd08fa12d413ca18f9fe3,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000041,CERT PPS 000041 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000041_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,63bfa0ea87f04a5bcba02b0e8d7eff1059f91e753a60e56536581e1579b0075a,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000093,CERT-PPS-000041 — Bronchogen PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000041_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,02a1dd3b6f39f55f1183d14441c656a9abc38f0422f69bb9b6a11214f1157a05,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000042,CERT PPS 000042 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000042_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,81857d9479477e4b68ef95813995c83f50ed7a92410b0b5f12fafd0d9a2145d3,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000094,CERT-PPS-000042 — Cardiogen PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000042_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,adcebfdf3e429eb8e8a2276badc5e23f417dd202c6d93f947b22ff7a8fd73cd9,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000043,CERT PPS 000043 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000043_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,e76b4ca096f455f4f1d1884b6089fd2152f1a76d8618aa42e6c3f943ec54b89a,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000095,CERT-PPS-000043 — Cortagen PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000043_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,61ffdc2207f27b2d89d45d54bdb5eedfd7f83bbbacc708e276f826acbbe5934e,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000044,CERT PPS 000044 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000044_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,f8a30928b60a32eb2179b67a2a2d0d56b6fc89d207b28ae895fa64f62a508465,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000096,CERT-PPS-000044 — Livagen PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11C/CERT-PPS-000044_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,96f10f5afd737c083a140b00185749ec3ab9c0dad3166ef64b92240924afc282,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000045,CERT PPS 000045 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000045_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,b2af74fbefeddd2a938507a34849bde07220ea6a18f7c9e1480d6cf96e4ae648,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000097,CERT-PPS-000045 — Pancragen PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000045_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,1832080162b21c2a49e3acd1d740a2ba1f852b74b0832450ee143b4808093977,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000046,CERT PPS 000046 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000046_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,c61e3d87a4671b01e09d3201e2cb30dc72b0f3b2c4543086c017661fc0086b4f,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000098,CERT-PPS-000046 — Prostamax PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000046_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,2bc574fbaaa887d625d9970071a25b9fe269c0f5ec31e0a21c3463c20f811c58,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000047,CERT PPS 000047 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000047_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,9b2a7aaf2e5953bc498292f923515c02e7fb6ade2b0b2b12ce1d46d9cb3c9de5,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000099,CERT-PPS-000047 — Cartalax PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000047_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,eda00354cbcd379abdb09cce729cfb2c4de2ffa78b372bb6ec54baf2bffddc2f,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000048,CERT PPS 000048 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000048_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,949b1162e61d69d0a3b09812b7a0e2c168a833c31d9ceab23a7e58cebc954211,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000100,CERT-PPS-000048 — Chonluten PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000048_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,3dd2c86f9062556ed0cef97fb0c61a64de0996ddde86798243f684b2d8cf2998,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000049,CERT PPS 000049 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000049_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,fbf9cf0476b3fab5d587bcdab30a921d8edf92dfd364e3a0061cd3d803a0d2de,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000101,CERT-PPS-000049 — Crystagen PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000049_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,581f33baea4e98886685fcef56ea7691233bde94929e4dcfbdb1740705db5319,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000050,CERT PPS 000050 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000050_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,0884c193f0bf770b47ade524a14f1b2eee729b028751c8957287a0e142430720,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000102,CERT-PPS-000050 — Ovagen PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000050_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,6100fe85858f7921a863062735624338ac3f86549c9fb551a2add480f37c9245,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000051,CERT PPS 000051 PASSPORT,PPS,Knowledge Asset,P1 OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000051_Passport.json,,0.2.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,0eb52dbf6481fe66d6047a92f4b6e991ecd671c75b79267badbc74dfe1403807,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000103,CERT-PPS-000051 — Vesugen PRODUCT PASSPORT™,PPS,Knowledge Asset, OPEN / NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C11D/CERT-PPS-000051_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,ab0a14fbdfc5a63d3edd766cfa397c93d0d06d0bff2319a8495654f247aae19c,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000052,CERT PPS 000052 PASSPORT,PPS,Knowledge Asset,OPEN / SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000052_Passport.json,,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,9d4fc669ea8065870f552922740bb19ff9d431a13506d1648cfc5cff6771d901,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000104,CERT-PPS-000052 — Tesamorelin PRODUCT PASSPORT™,PPS,Knowledge Asset, SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE OPEN,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000052_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,539de74936b273f0f90e4688f8eedad4891dd54b18b620441bc2971fd450d88e,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000053,CERT PPS 000053 PASSPORT,PPS,Knowledge Asset,OPEN / SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000053_Passport.json,,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,6fdc44ffb3d35198a924b9c67d74721fc50d8be5dfef9d928a2a5147d33e228b,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000105,CERT-PPS-000053 — Semaglutide PRODUCT PASSPORT™,PPS,Knowledge Asset, SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE OPEN,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000053_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,eafe2ac1f94c691c3230894a23e8eaeb78a6abde3a648c630720f14cc601219a,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000054,CERT PPS 000054 PASSPORT,PPS,Knowledge Asset,OPEN / SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000054_Passport.json,,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,c47ec64127658818949dd7559eb0ebe7421b48ea8fbfb75ed9dc031bc020c0c1,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000106,CERT-PPS-000054 — Tirzepatide PRODUCT PASSPORT™,PPS,Knowledge Asset, SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE OPEN,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000054_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,fc62fbca5dc50c4d25daded4c3cfc2a38e8122fddda8f5af8a7135872f94ffa7,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000055,CERT PPS 000055 PASSPORT,PPS,Knowledge Asset,OPEN / SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000055_Passport.json,,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,9350aa089bf3d2cb024aebd335e8aa6de19469a5b5e61b6431aabe7c24db8b84,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000107,CERT-PPS-000055 — Liraglutide PRODUCT PASSPORT™,PPS,Knowledge Asset, SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE OPEN,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000055_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,871ede2a45f84adde578a8a33b3e82aa338c6b019ca87b0ae02b2fc22b62cfd5,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000056,CERT PPS 000056 PASSPORT,PPS,Knowledge Asset,OPEN / SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000056_Passport.json,,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,74f804e86d0cf22f0a80643f8f92f967d5e651af97c3666f9b900bc09e4f03d6,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000108,CERT-PPS-000056 — Teriparatide PRODUCT PASSPORT™,PPS,Knowledge Asset, SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE OPEN,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000056_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,33fcb7a9a9fad0da7554c77be1f25ea7fadf38248e02600f7525ae4cee3c6f06,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000057,CERT PPS 000057 PASSPORT,PPS,Knowledge Asset,OPEN / SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000057_Passport.json,,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,7c7d7497b494676669cdd67ba3b92fde67bb70086789c86ba258eabed4d5c4a7,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000109,CERT-PPS-000057 — Afamelanotide / Melanotan I PRODUCT PASSPORT™,PPS,Knowledge Asset, SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE OPEN,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000057_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,d280bf86fc3fcbaf62451c320e70e285e62fe5af065af4110371db1ca63d5f4b,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000058,CERT PPS 000058 PASSPORT,PPS,Knowledge Asset,OPEN / SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000058_Passport.json,,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,79998e0544c812fa9cabef0575f12970d5f7e67df625e7e40d4e7cfc8657b82c,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000110,CERT-PPS-000058 — Bremelanotide / PT-141 PRODUCT PASSPORT™,PPS,Knowledge Asset, SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE OPEN,Certiaura,,,,08_Product_Passports/C12A/CERT-PPS-000058_Passport.md,,1.0.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,d1be7b6865a990d6c307a836cd6f46dac4acc1c685df2de42dbac5a6dad1c06a,2026-07-19T18:56:54.150597+00:00,
CERT-PPS-000059,CERT PPS 000059 PASSPORT,PPS,Knowledge Asset,OPEN / SOURCE FOUNDATION COMPLETE / SUPPLIER EVIDENCE NOT CERTIFIED,Certiaura,,,,08_Product_Passports/C12B/CERT-PPS-000059_Passport.json,,0.3.0,100,,,,,,,2026-07-19T18:56:54.150597+00:00: created/restored by Build 0038,CERT-BUILD-0038,,HISTORICAL_REPOSITORY_CENSUS,e2bbd75767539e9ea7d562ec8ba377a875d6111fbe30c1375f091659cb0bba74,2026-07-19T18:56:54.150597+00:00,
